    1.386100     3.038770     10
   -0.005209     3.431002     10
    0.296369     1.538476     10
   -0.597169     2.611428     10
    1.546642     5.735949     10
    1.921292     1.900808     10
   -0.362324    -1.409763     11
    0.787650    -2.630692     11
   -0.965096    -3.085332     11
    3.022088     0.460433     11
   -4.342068    -4.441246     11
    0.425668    -0.657083     11
   -1.343385    -2.637623     11
    1.737344     1.601048     11
    1.445218    -0.698592     11
    2.446923     0.167104     11
    1.067030    -0.540553     11
   -1.865888    -1.802129     11
   -0.127299    -1.988995     11
   -0.346048    -2.191136     11
   -1.621316    -2.478477     11
    1.846329     2.401635     12
    2.864374     4.153335     12
    2.988531     4.508074     12
   -2.041820     0.000525     12
   -1.675900    -0.515083     12
   -2.906952     0.829341     12
   -0.956266     0.497324     12
   -0.517642     2.341503     12
   -4.383048    -2.572337     12
   -1.717082     0.824024     12
    1.101549     0.785443     12
   -3.308227    -1.262957     12
   -3.355401    -1.052198     12
   -0.533958     1.325563     12
   -2.314252    -2.079580     12
    1.748025     2.058899     13
    2.503400     3.159958     13
   -2.826943    -3.181669     13
    0.327764     3.263024     13
    0.365821     2.236149     13
    1.817740     2.999625     13
    2.127755     3.268635     13
    2.703320     3.648694     13
    1.099736     3.029585     13
   -0.991991    -0.811992     13
   -0.153735     0.188619     13
   -3.520851    -1.981458     13
   -1.897611    -3.153091     13
   -3.354584    -1.752913     13
    0.698188    -0.721396     13
    3.176738     1.803051     14
    3.397068     3.034644     14
    1.332569    -1.213092     14
    2.846373     1.136145     14
   -2.141405    -3.097075     14
   -2.498916    -1.949192     14
    1.276848     0.732887     14
    2.001726     0.436226     14
   -1.696800    -0.919910     14
   -0.506249    -0.862168     14
    0.633228     0.599407     14
    0.003640     0.343590     14
   -0.420778     0.407238     14
   -0.990092    -1.667902     14
   -0.660589     1.624619     14
    0.799685    -1.269575     15
   -0.205635    -0.886317     15
    0.592457    -0.493328     15
    0.025638    -1.026650     15
   -0.101521    -1.899189     15
    4.535602     1.374529     15
   -2.938208    -3.705356     15
    3.821901     1.654752     15
   -1.034272    -2.460292     15
   -0.239485    -2.998531     15
   -1.458163    -0.765578     15
   -3.103783    -1.799695     15
   -2.680119    -2.260088     15
    0.642400    -0.811295     15
   -0.650492     0.185990     15
   -0.678091     0.552554     16
    2.310480     2.421023     16
   -2.711223    -1.584338     16
   -2.932383    -1.703767     16
   -0.755077     1.494795     16
   -2.803102    -0.840210     16
   -1.302782     0.606618     16
    1.256531     0.916938     16
   -3.690431    -2.656438     16
   -2.760985    -0.235921     16
   -0.424706     2.069257     16
   -3.971707    -2.684369     16
   -0.994096    -1.101459     16
   -3.008042    -1.848415     16
    0.685153     2.987458     16
    1.007058     3.261943     17
    0.926831     3.488092     17
    1.699348    -0.077281     17
   -1.801685     1.132746     17
   -0.229560    -0.359635     17
   -3.496556    -2.242712     17
    4.048443     5.037536     17
   -2.689670    -1.133168     17
    1.957485     3.449662     17
   -0.532073     3.208512     17
   -0.438689     0.806438     17
    0.876482     2.664698     17
    0.462538     2.598341     17
   -2.380000    -1.727678     17
   -0.384417    -0.266756     17
   -1.738230     0.112213     18
   -3.539412    -3.725219     18
    2.968903     2.689495     18
   -0.496957     1.770699     18
    1.668225     1.750076     18
   -1.243569    -1.792007     18
   -1.256096    -1.613047     18
   -2.503842    -1.246299     18
    0.050031     0.249723     18
   -1.144254    -0.405813     18
   -0.828324    -1.589723     18
   -6.077748    -5.828181     18
   -0.362270     1.227063     18
   -0.118271    -0.933515     18
    0.108797     2.052170     18
    0.674096    -1.740044     19
   -2.043990    -2.366204     19
    4.262580     3.262962     19
    5.297465     4.036224     19
    3.837353     0.397321     19
    5.241998     5.157850     19
    2.815578    -2.942212     19
    2.171646     0.315642     19
   -0.429445    -0.193310     19
    3.110487     1.692825     19
   -1.607772    -1.906162     19
    2.607760     0.965887     19
    1.350985     0.638785     19
    3.307142     2.183309     19
    0.060952     0.070547     19
   -0.667343    -0.115948     20
    0.438306     0.774848     20
    1.763799     1.245973     20
   -4.033952    -2.830233     20
   -4.655265    -5.882870     20
   -0.335767     0.554947     20
   -1.409645    -2.684314     20
   -0.642923     0.078786     20
    0.383536     2.792096     20
   -0.003457    -0.298517     20
   -2.612805    -2.328438     20
   -1.457562    -0.646825     20
    0.622772     0.528728     20
   -0.212484     2.214738     20
    3.166015     4.051955     20
    3.734101     5.480850     21
   -1.693588     1.738404     21
   -0.666057    -0.256343     21
   -1.395332     0.193649     21
   -3.942433    -1.262261     21
    1.180436     1.105619     21
   -2.356364     0.263017     21
   -1.481037    -0.139279     21
   -1.991517    -1.647723     21
   -1.345597    -0.721842     21
   -0.178580     1.317366     21
   -1.873844    -1.093249     21
    1.070113     2.276107     21
   -0.083579     0.351153     21
   -4.419906    -1.638433     21
    0.034703     0.912015     21
   -3.064248    -1.482202     21
   -0.433319     1.514571     21
    1.182847     1.581740     21
   -2.717838    -0.446616     21
   -0.803349    -1.846292     22
    2.049074     3.225109     22
    0.530626     0.655959     22
   -0.088116    -2.238088     22
    0.349851     0.053432     22
   -1.562783    -1.348044     22
    3.951453     3.222925     22
    2.182316     2.100937     22
    0.556473     0.324567     22
   -1.013355    -0.386064     22
    0.024907    -1.160382     22
    0.625593     2.144198     22
   -0.083195     1.692988     22
    2.652538     3.496883     22
   -2.191006    -1.056170     22
    1.917915     3.042032     22
   -1.300018    -1.604719     22
    0.228040     1.949116     22
   -2.892943    -1.226765     22
    2.027194     0.909926     22
   -2.802633    -2.061788     23
   -2.961086     0.107283     23
   -2.475751     0.966674     23
   -0.605012     1.581483     23
   -3.735818    -3.123856     23
   -1.149956    -0.698665     23
    0.024819     0.777273     23
   -1.119897     0.438348     23
   -0.226985     0.090105     23
   -4.105879    -1.497418     23
   -3.580448    -0.670675     23
   -0.127978     2.172157     23
   -3.247557    -2.512183     23
   -2.305813     0.467846     23
   -4.840886    -3.400828     23
   -3.919526     1.646454     23
   -1.626726    -1.364405     23
   -0.565852     1.426838     23
   -1.800745     0.477367     23
    0.213770     4.910026     23
    4.307612     3.344553     24
    3.427303     2.145963     24
    2.670616    -0.073897     24
   -3.329321    -4.167011     24
    2.947245    -1.122242     24
    1.371490    -0.408165     24
    0.088453    -2.862678     24
    1.343817    -1.973441     24
    0.076950    -3.566244     24
    5.508861     1.678061     24
    1.452183    -0.390128     24
    1.666540    -0.042049     24
    2.727468    -0.788497     24
   -0.178300    -0.354370     24
   -0.513919    -1.085589     24
    4.770084     0.894581     24
    0.791910    -1.954839     24
    5.362224     2.785070     24
    3.099151     0.883168     24
   -0.793956    -3.990895     24
   -0.276559     2.618580     25
   -1.297352     0.432234     25
   -1.492317     0.170653     25
    0.981286     1.394394     25
   -3.907530    -2.770382     25
   -1.393119    -1.701455     25
   -4.697736    -0.873414     25
   -0.839650     0.506442     25
    1.428285     2.500196     25
   -1.731188     0.470450     25
   -5.055751    -2.538843     25
   -0.758402    -0.828064     25
   -3.703768     0.289704     25
   -4.958837    -2.649284     25
   -2.516166     2.334498     25
   -1.925384     0.818410     25
   -0.084889    -1.292086     25
    0.078876     2.219285     25
   -2.932546    -0.942625     25
   -4.749908    -0.915126     25
   -2.719704    -1.318994     26
   -0.114929     1.444508     26
   -1.575995    -0.214006     26
    2.118274     2.518662     26
    2.063869     4.488668     26
    2.434789     4.117418     26
   -0.544082     0.013408     26
    0.791726     3.612382     26
    4.304129     6.361450     26
    2.480638     2.421454     26
    3.366575     4.249318     26
   -1.108146    -1.163383     26
   -1.524643    -0.069380     26
    1.911191     3.746236     26
   -2.139305    -1.301723     26
   -2.707147    -0.645538     26
   -1.238846    -0.205869     26
    5.162200     3.544794     26
    2.484586     2.888525     26
   -1.198826     1.124313     26
   -0.035804    -0.598173     27
    0.384459    -1.378746     27
    4.491696     4.254817     27
    0.226404    -0.568443     27
    0.057822    -1.762351     27
    2.274471     2.196821     27
    5.026612     4.086072     27
    0.037644    -0.145756     27
    1.754398     0.477813     27
    0.309977     0.409388     27
    2.792746     0.090372     27
   -1.385677    -3.736872     27
   -0.726256    -2.213703     27
   -1.129186    -0.133585     27
    1.471731     0.739855     27
    1.849977    -3.656957     27
    0.969587     2.117396     27
    1.446521     0.038426     27
   -0.259864    -1.190848     27
    1.438211     0.314908     27
    0.001990    -2.504586     28
   -3.595548    -0.891635     28
   -1.120649     1.668390     28
   -1.793244    -0.100685     28
   -1.894916     0.778897     28
    0.037592    -0.361203     28
   -2.454931     0.880147     28
   -1.225969     1.731420     28
   -1.224558    -0.897709     28
   -2.386522    -2.053360     28
   -8.400766    -6.420883     28
   -0.426495     0.580465     28
   -2.130621    -1.400203     28
   -4.611346    -0.435430     28
   -0.714158    -0.568541     28
   -4.295438    -3.261526     28
   -2.666968    -0.310250     28
   -3.747980    -0.465059     28
   -1.119300     0.493845     28
   -1.705422     1.032938     28
   -1.163861    -0.478617     29
   -1.967114    -1.356671     29
   -0.623305     1.115514     29
   -0.421074     0.028592     29
   -1.059856     0.626092     29
   -2.752273    -2.897706     29
   -0.423288     1.549322     29
   -0.567983     0.674941     29
   -3.486939    -2.009518     29
    4.916250     3.146082     29
   -0.692077     0.128852     29
   -1.987290    -1.940767     29
    1.846963     3.330680     29
   -0.779744    -0.271976     29
   -0.158344     0.081346     29
    3.361488     4.316179     29
   -1.727742    -3.495512     29
    0.533932     3.994297     29
   -0.864392     1.850916     29
   -4.861715    -1.844005     29
    0.413561    -0.488573     30
   -3.809676    -3.649134     30
    0.763099     0.668967     30
    1.286493    -1.298555     30
   -2.020725    -0.820527     30
   -1.372951    -0.336664     30
    0.280990     1.341866     30
   -0.874481    -1.544043     30
    2.388303     2.833934     30
   -0.727058     0.198272     30
   -0.424713     0.038276     30
   -0.456546    -2.174650     30
    1.624457     0.355460     30
    3.278242     2.144778     30
    0.928812    -0.369972     30
    3.900197     3.048422     30
    2.940704     0.339811     30
   -0.134119    -1.478633     30
    0.076254     1.437723     30
   -2.107335    -2.793173     30
   -1.937086    -0.930395     31
    1.441822     2.529762     31
   -1.687219     0.367731     31
   -2.123027    -3.478538     31
    2.292574     1.233119     31
   -1.478458    -1.726527     31
    1.644285     1.441899     31
   -2.266720    -0.279827     31
   -1.860677    -0.187873     31
   -1.304674     0.968319     31
    1.678257     3.243082     31
   -0.934873    -0.392764     31
    0.031426     1.028067     31
   -2.011944    -0.498416     31
    2.432213     2.060558     31
   -1.013836    -0.281479     31
   -3.536824    -2.403092     31
    1.632155     1.889506     31
   -0.705798     0.558642     31
    0.911719     2.803923     31
    2.760913     1.202498     32
    1.603962    -2.097478     32
    1.236547     0.655459     32
    0.041584    -2.326486     32
   -0.006056    -0.698867     32
    4.530397     2.811347     32
   -0.690764     0.413638     32
    2.293481     0.036612     32
    1.346761    -0.126482     32
    1.990484     1.273103     32
   -0.576712    -1.271323     32
   -0.112221    -0.948351     32
    3.349344     2.837862     32
    3.791230     1.676300     32
   -0.260095    -4.754567     32
    3.186658     0.847830     32
   -0.118624    -3.592602     32
   -0.108471     0.574799     32
    2.813823    -0.262461     32
    6.369063     1.678997     32
    0.472947     0.553540     33
    2.634198     2.313921     33
   -2.098348    -1.482056     33
    1.280557    -0.415203     33
    1.843519    -0.884072     33
    1.420231     0.983882     33
   -0.920417    -1.754041     33
    2.495237    -0.087293     33
    0.038307    -0.216153     33
   -2.517540    -4.938997     33
    0.234881    -0.491942     33
    1.368168    -0.880276     33
    0.068102    -0.006097     33
   -0.758580    -0.750727     33
    0.066179    -0.815671     33
   -0.208965     0.802970     33
    0.095211     0.167353     33
    3.544789     0.413405     33
    1.522771    -0.319673     33
    2.822750     3.998246     33
   -0.475774    -0.491944     34
    2.595261     3.203295     34
   -1.046757     0.392247     34
    0.994489    -0.481894     34
    5.193439     2.256574     34
    2.133085     2.416333     34
    2.813254     1.547888     34
    2.412833     1.941462     34
   -0.740715    -2.118191     34
    2.980593     1.532164     34
    4.890733     3.024956     34
    3.748985     1.295181     34
    0.517633    -0.009864     34
   -1.719086    -2.619880     34
    0.875554     1.773157     34
    2.512015    -1.196275     34
    1.075934    -1.186733     34
    0.399593     0.099654     34
   -1.401532    -3.973101     34
    0.151275    -0.594623     34
    0.827718     1.025440     35
    4.620340     4.758127     35
    3.745275     4.433480     35
   -0.630354    -1.968402     35
    5.788819     4.632543     35
    1.819006     1.093274     35
    0.644201     0.061394     35
    1.695227    -1.251023     35
    2.543418     2.631398     35
    3.305318     3.308065     35
    2.223754     1.104800     35
    1.369059    -0.604590     35
    2.768838     1.454267     35
   -0.428685    -1.575394     35
   -0.470374    -1.561308     35
    2.445011     0.566920     35
    1.472535     0.767496     35
    1.700435    -1.434078     35
    2.102287    -0.218052     35
    2.949496     0.531142     35
   -5.236659    -2.604051     36
   -2.524671     1.034135     36
   -0.591070     0.005661     36
   -1.497721    -0.316039     36
   -1.839307     0.559655     36
   -2.649004    -2.972864     36
   -1.396490    -2.513109     36
   -2.481505     0.984325     36
    1.148584     1.533533     36
   -0.126133     2.533702     36
   -4.507659    -2.618718     36
   -1.076737     1.249227     36
   -3.197430    -1.367966     36
   -4.332717    -1.042957     36
   -3.797734    -1.569434     36
   -1.739705     0.044575     36
   -2.038586    -0.552319     36
   -1.423286     0.974492     36
   -0.689909     0.282487     36
   -3.452267     0.358853     36
    0.957336     4.216102     37
   -3.493992    -2.403588     37
    0.125342     1.711771     37
    0.881241     2.848886     37
    0.388560     0.066371     37
    0.509496     2.775125     37
    0.186871     2.034224     37
    1.515840     3.051034     37
    0.801460     2.916009     37
    1.367731     5.021725     37
    1.207927     3.848880     37
   -0.151732     1.826409     37
    0.901853     2.029929     37
   -0.430784     0.479314     37
    0.282694     1.624317     37
    1.725497     2.982086     37
    0.520679     3.531986     37
    0.572603     1.857718     37
    1.662021     3.792819     37
    0.515198     2.713850     37
   -0.461948    -4.007637     38
    2.243379     0.533806     38
    0.277608    -2.536877     38
   -0.979959    -3.607063     38
   -3.498049    -4.713519     38
    0.336249    -1.690903     38
    0.311827    -1.240129     38
   -0.014682    -3.760754     38
   -0.047500    -2.232102     38
    4.493566    -0.321700     38
    1.743260     0.924589     38
    0.137079    -1.698844     38
    2.029789    -1.435461     38
    2.498327    -0.920075     38
    3.252468     0.751662     38
    1.569353    -1.489537     38
    3.366900     1.361842     38
    1.093783    -2.838504     38
    3.759847     1.314220     38
    1.934287     1.431396     38
   -0.203974    -2.020676     39
    1.777731     2.689329     39
    1.688012     0.395734     39
   -2.620511    -2.433329     39
    1.148035     0.143779     39
    1.425721    -0.269444     39
   -0.322220    -1.421464     39
    0.854868     0.199159     39
    4.144393     2.426508     39
   -0.130130    -0.355087     39
   -1.929468    -0.697317     39
    0.693919     0.369379     39
   -1.057764    -1.682142     39
    3.590823     2.908864     39
   -2.214571     0.375405     39
    0.896782    -0.453375     39
   -0.851897    -0.035744     39
   -0.060137     2.296878     39
    2.149319     0.797641     39
    0.593733     1.423723     39
   -0.510095    -2.289261     40
   -0.701048    -1.076365     40
   -1.689931    -3.466078     40
   -2.905850    -4.428256     40
   -1.198639    -0.404682     40
    2.218931     2.484911     40
    3.637733     3.153827     40
    0.096410    -3.649477     40
   -1.783993    -1.526990     40
    0.089152    -0.043663     40
   -0.150412    -1.139338     40
    0.603144     0.031118     40
    0.250792    -0.864886     40
    4.496875     1.157739     40
   -2.133203    -3.405094     40
   -0.745573    -3.180970     40
   -0.478069    -3.281467     40
    0.985148     1.941941     40
   -1.398701    -2.314270     40
    0.670847    -0.323153     40
   -1.483596     4.011191     41
    1.149289     3.385688     41
   -0.113578     1.499979     41
   -0.895759     3.101128     41
    0.452560     2.917610     41
   -3.809262    -1.458585     41
   -0.740334     3.107988     41
    0.220547     2.066733     41
   -2.580828     2.146233     41
   -2.674998    -0.950568     41
   -2.057387     0.704756     41
   -2.433543    -0.917183     41
   -1.523495     0.390432     41
   -0.720438     0.921281     41
    1.010092     0.630255     41
    3.195134     3.937422     41
   -3.736404    -0.465256     41
   -2.471771     1.052878     41
    0.175403     2.963808     41
   -1.912602     1.388154     41
   -2.607661     0.621431     41
   -0.620871     2.815161     41
   -1.285226     1.137111     41
   -0.093671     0.355220     41
   -0.071208     2.082412     41
   -1.841159    -0.174440     42
    1.137552     0.827102     42
    0.971575     1.387111     42
   -3.468711    -3.523020     42
   -0.511927    -0.077451     42
   -0.402127     0.693090     42
   -2.372933    -3.162697     42
    0.053629    -0.769110     42
    0.315372     1.561026     42
   -1.518516    -1.813510     42
   -4.259045    -2.184222     42
   -1.466866    -0.067046     42
    2.391716     2.840080     42
   -4.026464    -2.697475     42
   -2.315245    -1.581201     42
   -2.494164    -2.747761     42
   -0.526462     0.879754     42
    1.792914    -0.096052     42
   -0.291032     0.102818     42
    0.437851     0.149716     42
   -2.328319    -1.292758     42
    0.727668     0.353993     42
    0.548240     0.969708     42
    2.135513     1.560941     42
   -1.440719    -1.259524     42
   -0.144582    -2.229301     43
    0.069396    -1.689616     43
    2.232970     0.477028     43
   -1.091378    -1.182716     43
   -0.188300    -1.964784     43
    1.691691     0.325546     43
    1.330949     0.468388     43
   -0.418984    -1.421128     43
   -2.556547    -2.368404     43
   -1.201034    -1.883207     43
   -0.356170    -2.382555     43
    1.052682     0.273491     43
   -0.634570    -0.262529     43
    3.131815     0.838888     43
   -1.291367    -2.862703     43
   -0.479682    -0.499556     43
    1.482358    -2.182662     43
   -3.144282    -2.616258     43
    0.802225    -1.358729     43
    0.940752     1.064409     43
    1.223984    -1.683869     43
   -0.346294    -0.553608     43
    0.201652    -1.445387     43
    1.076192    -1.086722     43
    0.833063    -2.501814     43
    0.759274     1.860159     44
   -1.128650    -1.235452     44
    1.085308     1.639541     44
    2.280751     2.650845     44
   -0.266819     0.370996     44
   -2.135438    -1.193419     44
    1.680828     1.712390     44
    0.160800     1.823478     44
   -0.111997     1.007801     44
   -1.382473    -0.959352     44
    0.758373     0.208436     44
    2.763977    -0.304130     44
    2.015983     2.490361     44
   -0.610565    -0.140540     44
    1.294898     0.328199     44
    1.389950     2.052764     44
   -1.644281    -1.652877     44
   -0.895595     0.851342     44
   -3.813022    -4.697152     44
   -1.097386    -0.715010     44
   -1.113334     0.492572     44
    0.894721     0.298769     44
   -2.255343    -2.716123     44
   -0.345581     0.491102     44
    0.741272     1.325233     44
   -0.462552     0.145086     45
   -2.931948    -2.907930     45
   -1.854297    -1.752614     45
    1.983799     3.195327     45
   -0.199600    -0.679103     45
    2.367444     2.086791     45
    0.948624     0.017924     45
    0.974341    -0.021920     45
    1.301023     2.101175     45
    0.045672     1.996829     45
    0.049160    -0.498130     45
   -0.566680     1.755839     45
    2.228487     1.538428     45
    0.725991     1.785632     45
    1.105208    -0.774110     45
    1.860575     1.237365     45
    0.888066     1.258942     45
    1.240537    -0.025905     45
    2.667270     1.778870     45
    4.446915     4.531577     45
    0.482475    -0.287673     45
    1.507460     1.648936     45
    0.756187     0.955750     45
   -0.488293    -1.171172     45
    2.547484     3.487000     45
   -1.882547    -1.057998     46
    0.782372     1.975450     46
   -3.189129    -1.332862     46
    0.990716     1.094406     46
    0.341706     0.325549     46
    3.895445     4.189261     46
    1.564897     2.252851     46
   -3.899327    -4.219801     46
    0.610064     2.428525     46
   -1.204239    -0.609193     46
   -0.894783    -1.283908     46
   -0.390733     0.377103     46
   -1.542008     0.967049     46
   -0.183602     2.178659     46
   -0.491451     0.402498     46
    0.946195     1.366586     46
    1.876448     2.139291     46
   -3.512559    -1.264999     46
   -1.166322     0.327428     46
   -2.785401     0.046558     46
    0.520618     0.420528     46
   -1.235628    -2.491766     46
    0.621823     0.238095     46
   -1.760678    -2.188583     46
   -2.506314    -0.989189     46
    0.809061    -2.775828     47
   -1.333339    -1.006197     47
    0.521877    -2.488542     47
   -0.939061    -3.220837     47
   -1.233766    -2.212361     47
    3.569032     1.026864     47
   -0.484770    -4.620011     47
   -1.879689    -3.484916     47
    1.479507    -0.502462     47
   -3.269279    -6.380803     47
    1.364384    -1.208410     47
    1.991853     0.864422     47
    0.519567     0.042406     47
   -1.318408    -1.499678     47
    0.439070    -1.802678     47
    0.445477    -0.873777     47
   -0.047354    -1.495191     47
    1.409189    -0.749569     47
   -1.985357    -3.032833     47
    0.535251    -1.525436     47
    0.589716    -3.649492     47
    2.585908     0.524269     47
    0.793430    -1.306684     47
    1.000623    -0.897149     47
    1.145902    -0.559870     47
    0.283635    -1.276349     48
    1.845064     1.736622     48
    1.058410     1.732154     48
   -0.741635     0.024473     48
    0.564677     0.974230     48
   -0.443550     0.835073     48
    0.288263     0.122402     48
    2.129786     0.868345     48
    1.825583    -0.429435     48
   -1.813016    -3.765180     48
    4.823974     2.886261     48
    0.116036     0.470352     48
    3.132845     0.635797     48
   -3.758410    -4.642296     48
   -6.802437    -3.379699     48
    2.617939     0.504960     48
   -0.613852    -1.017655     48
   -1.273679    -0.987402     48
    1.648090     2.815314     48
   -1.784365    -2.412440     48
    2.055384     2.265133     48
    2.195660     2.290144     48
    4.162634     2.741760     48
    1.311431    -1.271518     48
   -2.243190    -0.460818     48
   -2.338671    -0.970471     49
    2.205044     1.190805     49
   -3.956107    -3.163565     49
   -3.232225    -1.508498     49
    0.697645     2.142069     49
   -1.102028    -0.707750     49
   -3.321629    -2.421236     49
   -3.335768    -2.413246     49
    0.236144     3.122745     49
    1.636998     2.982800     49
   -3.372721    -0.498241     49
    2.058947     3.576576     49
    1.727807     0.842644     49
    0.113893     2.037794     49
   -1.608889     1.362330     49
   -0.005918     2.031919     49
   -0.402554     1.247712     49
    4.413534     5.325652     49
   -1.053654    -0.515112     49
   -1.461828     0.819499     49
   -0.192894     1.920898     49
   -0.936639     0.267683     49
    1.361289     1.993362     49
    1.151697     1.180933     49
   -2.402600    -1.775985     49
   -0.565060    -4.504897     50
   -3.957140    -5.152916     50
    0.356728    -3.093566     50
   -0.180713    -0.490564     50
   -0.074383    -0.101810     50
    0.736502     0.116274     50
   -0.511010    -3.001345     50
    1.329189    -3.051981     50
   -0.662716    -4.602928     50
   -1.050137    -2.388860     50
    0.699252    -1.540841     50
    0.553518     1.986867     50
    0.818128    -1.825127     50
    2.979900     1.073949     50
   -1.622575    -3.749602     50
    0.130455    -0.876551     50
    2.827269     0.191990     50
    0.348252    -1.274011     50
    1.744420     0.237911     50
   -0.807896    -2.428414     50
    0.080375    -2.286951     50
   -0.317543    -3.645752     50
    2.091241    -0.545202     50
    1.387081    -0.443040     50
    2.642166    -0.089925     50
    0.354178    -1.628058     51
    5.890091     6.010524     51
    3.412424     4.172452     51
   -0.775883    -1.191022     51
    3.530634     4.254552     51
    6.277169     4.495459     51
    0.632899     0.568104     51
    5.104513     2.794110     51
    3.005732     3.513133     51
    0.178098    -1.383557     51
    4.182471     3.374287     51
    1.642325     2.706550     51
    2.819092     2.532628     51
    3.146758     3.246547     51
    1.874323     4.396608     51
    3.107569     2.787210     51
    2.941973     1.021770     51
    0.746105     0.712227     51
    2.662329     2.117960     51
    0.849612     0.483976     51
    1.752390     1.841712     51
    1.988376     1.010465     51
    3.197749     0.998207     51
    2.140453     0.889597     51
    4.898878     3.856574     51
    1.886594    -0.343780     52
    4.166264     0.619474     52
    4.406409     2.287023     52
    2.185964     1.553410     52
    2.234271    -1.008706     52
    6.173091     1.666125     52
    3.750387     0.516419     52
    5.179348     0.458335     52
    4.218671    -1.609051     52
    7.570760     4.704817     52
    0.148499    -3.115382     52
    2.008903    -1.908074     52
    0.721778    -1.443566     52
    3.906573     0.996893     52
    6.076162     2.942702     52
    1.579598    -2.396360     52
    2.475255    -1.776145     52
    0.678100    -0.630223     52
    2.311009    -1.304935     52
    2.317963     0.081926     52
   -0.356407    -2.831243     52
    3.001726     0.401700     52
    1.200561    -3.055514     52
    4.119952     1.140370     52
    2.541314     0.163592     52
   -2.943196    -5.241571     53
   -2.960130    -4.020393     53
   -3.194357    -2.876124     53
